label,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62
Forward,0.6569210290908813,0.6171057820320129,0.5782588124275208,0.5488033294677734,0.5231242179870605,0.5858815312385559,0.5583690404891968,0.5443775057792664,0.534388542175293,0.6086257100105286,0.5934724807739258,0.5878903865814209,0.5860863924026489,0.6325811743736267,0.6298783421516418,0.6311843395233154,0.6332632303237915,0.6568272709846497,0.6618350148200989,0.6669754981994629,0.6714156270027161,0.6698721051216125,0.6712557673454285,0.6642119884490967,0.65252685546875,0.6472119092941284,0.5654098391532898,0.5198593735694885,0.4936811327934265,0.4689958095550537,0.5448392033576965,0.4855273365974426,0.44856521487236023,0.4168466329574585,0.5391880869865417,0.4831639528274536,0.44922852516174316,0.4208582043647766,0.5444723963737488,0.5010344386100769,0.4745001792907715,0.4512760043144226,3.1823179824641556e-07,-0.019241275265812874,-0.03201187402009964,-0.04304809868335724,-0.05401270091533661,-0.021922890096902847,-0.03479868918657303,-0.0449521578848362,-0.05237980931997299,-0.022841881960630417,-0.033068906515836716,-0.041508547961711884,-0.048087187111377716,-0.026170862838625908,-0.03808462619781494,-0.045996543020009995,-0.05144578963518143,-0.031201813369989395,-0.04239186272025108,-0.04654096066951752,-0.04896674305200577
Forward,0.6670365333557129,0.6261869668960571,0.5883879065513611,0.5596180558204651,0.5343785881996155,0.5986417531967163,0.571926474571228,0.5572541952133179,0.5464972257614136,0.6208877563476562,0.6061050295829773,0.5996602177619934,0.5968479514122009,0.6446759104728699,0.6406530737876892,0.6407431960105896,0.6418823599815369,0.6690659523010254,0.6743183732032776,0.6784085035324097,0.6818843483924866,0.6647858619689941,0.6653118133544922,0.658807635307312,0.6488109827041626,0.6439318656921387,0.5598009824752808,0.5159996747970581,0.48914992809295654,0.4639331102371216,0.5396826267242432,0.4815801680088043,0.4450113773345947,0.4140143394470215,0.5345891714096069,0.47903022170066833,0.4440942406654358,0.41492462158203125,0.5405351519584656,0.4971352219581604,0.46901750564575195,0.44397711753845215,2.786156869660772e-07,-0.016588078811764717,-0.028406139463186264,-0.039250679314136505,-0.0503099299967289,-0.01832759939134121,-0.030833616852760315,-0.04129587486386299,-0.04917817935347557,-0.020813405513763428,-0.03081805817782879,-0.03974204137921333,-0.04678839072585106,-0.025569183751940727,-0.0370483472943306,-0.04537530615925789,-0.05134272575378418,-0.031829431653022766,-0.04240196570754051,-0.04656878858804703,-0.049247581511735916
Forward,0.6710633039474487,0.630496084690094,0.5923694968223572,0.5644482970237732,0.5402125716209412,0.6017753481864929,0.5744717121124268,0.5604289770126343,0.5501487851142883,0.6245969533920288,0.6098447442054749,0.6037358641624451,0.6009937524795532,0.6483563780784607,0.6449059247970581,0.6452358961105347,0.6463180780410767,0.6723130941390991,0.6771880388259888,0.6813838481903076,0.6850581169128418,0.6615846157073975,0.6627942323684692,0.6551738977432251,0.643316388130188,0.6377847194671631,0.5565581321716309,0.5115239024162292,0.48426637053489685,0.45870471000671387,0.5364224910736084,0.47684723138809204,0.4397808909416199,0.40851032733917236,0.5314391255378723,0.4756912291049957,0.4410535395145416,0.4121767282485962,0.5376837253570557,0.49393290281295776,0.46613770723342896,0.4414668679237366,3.043087986043247e-07,-0.017522092908620834,-0.029302304610610008,-0.03974718600511551,-0.050322119146585464,-0.019797056913375854,-0.03242018446326256,-0.04271450638771057,-0.05029425397515297,-0.021601518616080284,-0.03118213824927807,-0.03943222388625145,-0.04590458422899246,-0.025755668058991432,-0.03683236986398697,-0.04447222873568535,-0.04984040930867195,-0.03154012933373451,-0.04167456179857254,-0.04522230476140976,-0.04738037288188934
Forward,0.6724603176116943,0.632336437702179,0.5936142802238464,0.5650011897087097,0.5405252575874329,0.6021047234535217,0.5743263363838196,0.560027003288269,0.5501616597175598,0.6247847676277161,0.6092805862426758,0.6031956076622009,0.6009728312492371,0.6485036015510559,0.6450759768486023,0.6455569863319397,0.6468338966369629,0.6724269390106201,0.6771277189254761,0.6815202832221985,0.6853630542755127,0.6597772836685181,0.6620587110519409,0.6541117429733276,0.6424305438995361,0.6389195322990417,0.5559830665588379,0.5117117762565613,0.48488089442253113,0.4601021409034729,0.5356101393699646,0.4767518937587738,0.43978819251060486,0.40872400999069214,0.5301855206489563,0.47397297620773315,0.4398120045661926,0.41178861260414124,0.5358783006668091,0.4923287630081177,0.46528929471969604,0.441509485244751,3.0140472517814487e-07,-0.016737226396799088,-0.027888255193829536,-0.037773746997117996,-0.047849930822849274,-0.018607137724757195,-0.030468741431832314,-0.040252115577459335,-0.0474851056933403,-0.020519020035862923,-0.029371503740549088,-0.037223465740680695,-0.04350234568119049,-0.024739203974604607,-0.03532883897423744,-0.04289081320166588,-0.04833158478140831,-0.03050285391509533,-0.04053109511733055,-0.04416060075163841,-0.04640508443117142
Forward,0.68173748254776,0.640807032585144,0.6029736399650574,0.5744531750679016,0.549584150314331,0.6114746928215027,0.5845404863357544,0.5703553557395935,0.5598041415214539,0.6341961622238159,0.6190217733383179,0.6125575304031372,0.6095289587974548,0.6583229303359985,0.654022753238678,0.6545048952102661,0.6559306383132935,0.6828578114509583,0.6871674656867981,0.6912493705749512,0.6948370933532715,0.6559882760047913,0.6575850248336792,0.6507260799407959,0.6395189762115479,0.6339308619499207,0.552453339099884,0.5077570080757141,0.48021548986434937,0.4547070860862732,0.5320568084716797,0.47356224060058594,0.43714359402656555,0.40630674362182617,0.5269260406494141,0.47098952531814575,0.43657857179641724,0.40789756178855896,0.5327788591384888,0.4897738993167877,0.46203625202178955,0.43711191415786743,2.8618782721423486e-07,-0.01696387305855751,-0.0285265501588583,-0.03887483477592468,-0.0494365356862545,-0.019032327458262444,-0.03131011873483658,-0.041480351239442825,-0.049178529530763626,-0.021213622763752937,-0.030964190140366554,-0.039676420390605927,-0.04662406072020531,-0.02566174417734146,-0.037064116448163986,-0.04531018063426018,-0.05125021934509277,-0.031604815274477005,-0.04229240119457245,-0.046463336795568466,-0.04916820302605629
Forward,0.6876102685928345,0.646504282951355,0.6076681017875671,0.5794286727905273,0.5555839538574219,0.6161235570907593,0.58860182762146,0.5742756724357605,0.5635677576065063,0.6388404369354248,0.6240020990371704,0.6183610558509827,0.6162915229797363,0.662726104259491,0.6591789722442627,0.6599355936050415,0.6615002751350403,0.6869028806686401,0.6919178366661072,0.6963204145431519,0.7002500295639038,0.6575745940208435,0.6582722067832947,0.6512532830238342,0.6401886940002441,0.6324673295021057,0.5531100034713745,0.5072363018989563,0.4796026647090912,0.4539756774902344,0.532371997833252,0.4734914302825928,0.4364093840122223,0.4055129289627075,0.526793897151947,0.47154438495635986,0.43794044852256775,0.41002243757247925,0.5323384404182434,0.48905766010284424,0.4614327549934387,0.4366472661495209,3.0002857442923414e-07,-0.016789842396974564,-0.027952592819929123,-0.03794171288609505,-0.04797835275530815,-0.01835756003856659,-0.030382215976715088,-0.040283992886543274,-0.047673895955085754,-0.020368054509162903,-0.02933468483388424,-0.03743457421660423,-0.04398089274764061,-0.02473834715783596,-0.03520989790558815,-0.04282740131020546,-0.04836198687553406,-0.03070913441479206,-0.040459971874952316,-0.04417389631271362,-0.04655449464917183
Forward,0.6884476542472839,0.647293746471405,0.6083946824073792,0.5799056887626648,0.5553411841392517,0.6167506575584412,0.5883306264877319,0.5734347105026245,0.5626890659332275,0.6396151185035706,0.6244559288024902,0.618654727935791,0.6165788173675537,0.6633004546165466,0.6598166227340698,0.6605727076530457,0.6619306206703186,0.6871920228004456,0.6920856833457947,0.6968313455581665,0.7010245323181152,0.6563593149185181,0.6583751440048218,0.6508985757827759,0.6398931741714478,0.6327106356620789,0.5519886016845703,0.5069472193717957,0.48012685775756836,0.4552687704563141,0.5311349034309387,0.47214657068252563,0.43529289960861206,0.40412771701812744,0.5253180861473083,0.46931692957878113,0.4362383782863617,0.4084756672382355,0.530489981174469,0.4869624972343445,0.46023961901664734,0.4365132451057434,3.0698632258463476e-07,-0.01710079051554203,-0.028313063085079193,-0.0382518395781517,-0.04820697754621506,-0.0179119985550642,-0.029376056045293808,-0.03891908377408981,-0.04604280740022659,-0.019608724862337112,-0.027922336012125015,-0.035687755793333054,-0.04206651821732521,-0.023716965690255165,-0.033719006925821304,-0.0411284975707531,-0.046626411378383636,-0.02946702018380165,-0.039145924150943756,-0.04273951053619385,-0.04501749575138092
Forward,0.6972932815551758,0.6560529470443726,0.6166495680809021,0.5888077020645142,0.5647027492523193,0.6266847848892212,0.5995498299598694,0.5852884650230408,0.574742317199707,0.6489999294281006,0.6344293355941772,0.6286113858222961,0.6267045140266418,0.6727854013442993,0.6693013906478882,0.6697762608528137,0.6714640855789185,0.6973134875297546,0.7018383145332336,0.7058538794517517,0.7095991373062134,0.6576867699623108,0.6596892476081848,0.6524685621261597,0.6405297517776489,0.6322923898696899,0.5516825318336487,0.50694340467453,0.4800057113170624,0.4547732174396515,0.5314735770225525,0.4726622700691223,0.4360753893852234,0.4057326316833496,0.5262995362281799,0.4707105755805969,0.43698301911354065,0.40895795822143555,0.5321507453918457,0.4884732663631439,0.4608836770057678,0.4362010359764099,2.868919466436637e-07,-0.01777912862598896,-0.029188724234700203,-0.0392487533390522,-0.049288779497146606,-0.01841566525399685,-0.030187208205461502,-0.04016250744462013,-0.04768601804971695,-0.019801869988441467,-0.028836233541369438,-0.037033721804618835,-0.043633539229631424,-0.023641735315322876,-0.03417979180812836,-0.04190601035952568,-0.04755163565278053,-0.029163045808672905,-0.03905118256807327,-0.0428798608481884,-0.04537465423345566
Forward,0.7022141218185425,0.6614811420440674,0.6233808994293213,0.5957798361778259,0.572045087814331,0.6326104402542114,0.6054381728172302,0.5915932655334473,0.5814926624298096,0.655547022819519,0.6419679522514343,0.6365084648132324,0.6346563100814819,0.6796247959136963,0.6764131188392639,0.6771751642227173,0.6789538860321045,0.7040213346481323,0.7094213366508484,0.7140382528305054,0.7180860638618469,0.6626325845718384,0.6617822051048279,0.6516910791397095,0.6394278407096863,0.6319838166236877,0.5501906871795654,0.5049802660942078,0.4778364300727844,0.45304161310195923,0.5309704542160034,0.47180289030075073,0.43545055389404297,0.40612199902534485,0.5268691182136536,0.47149938344955444,0.437941312789917,0.410391628742218,0.5339242815971375,0.49076026678085327,0.4632013440132141,0.43867039680480957,2.9975788606861897e-07,-0.017050379887223244,-0.028084060177206993,-0.03792552277445793,-0.04768930375576019,-0.016454434022307396,-0.027792103588581085,-0.03756684437394142,-0.04495895281434059,-0.018243422731757164,-0.0268591046333313,-0.0348699614405632,-0.04116056114435196,-0.022571956738829613,-0.03295261785387993,-0.04064014181494713,-0.04609168693423271,-0.028558731079101562,-0.03829240798950195,-0.042098190635442734,-0.044480983167886734
Forward,0.7032946348190308,0.6627620458602905,0.6240720152854919,0.5957463979721069,0.5717940926551819,0.6320311427116394,0.6044130325317383,0.5902740359306335,0.5810360312461853,0.6552888751029968,0.6412832140922546,0.6357020139694214,0.6344167590141296,0.6795845627784729,0.676477313041687,0.6771028637886047,0.6788262724876404,0.7041540145874023,0.7096939086914062,0.7147403955459595,0.7194740772247314,0.6627769470214844,0.662455141544342,0.651896595954895,0.6398590207099915,0.6328387260437012,0.5514628291130066,0.5060252547264099,0.4783041775226593,0.4532836675643921,0.531341552734375,0.4716015160083771,0.4343510866165161,0.4045500159263611,0.5260617136955261,0.46932607889175415,0.43599456548690796,0.4089983105659485,0.5318861603736877,0.4883647859096527,0.46153444051742554,0.43815597891807556,3.0890845437170356e-07,-0.01705724559724331,-0.027967674657702446,-0.037611834704875946,-0.047140926122665405,-0.016219988465309143,-0.027445442974567413,-0.037079982459545135,-0.04411808401346207,-0.01778038777410984,-0.0256182923913002,-0.03287632018327713,-0.03865168243646622,-0.021946201100945473,-0.03144462779164314,-0.03841540217399597,-0.04344802349805832,-0.02784121036529541,-0.0368240661919117,-0.04005910083651543,-0.0419883094727993
Forward,0.7124357223510742,0.67125403881073,0.6327505707740784,0.6044265627861023,0.579643726348877,0.6420736908912659,0.614541232585907,0.6005080938339233,0.5902376770973206,0.6644121408462524,0.6505149602890015,0.6458274126052856,0.6447283029556274,0.6880553960800171,0.685304582118988,0.6871261596679688,0.6897327303886414,0.7123472094535828,0.7179993391036987,0.722709596157074,0.7269253134727478,0.6628555655479431,0.6623035073280334,0.6540952324867249,0.6413520574569702,0.6327821016311646,0.5546088814735413,0.5094925761222839,0.4827427864074707,0.4567229747772217,0.5346659421920776,0.47598835825920105,0.4394152760505676,0.4080348014831543,0.5300019383430481,0.4755593240261078,0.4424910545349121,0.41443923115730286,0.5360032320022583,0.49272796511650085,0.46522602438926697,0.4397731125354767,2.847867790478631e-07,-0.01776242069900036,-0.029334312304854393,-0.039726365357637405,-0.049904339015483856,-0.01727520488202572,-0.02922380156815052,-0.039239492267370224,-0.046913616359233856,-0.018860217183828354,-0.02857755869626999,-0.037162888795137405,-0.04396708309650421,-0.023011628538370132,-0.034428421407938004,-0.04209211468696594,-0.04744357615709305,-0.02889859490096569,-0.03924328088760376,-0.043196823447942734,-0.04568242281675339
Forward,0.710986852645874,0.6717130541801453,0.6344989538192749,0.6062614321708679,0.5820602178573608,0.6423447132110596,0.6151381134986877,0.6012676954269409,0.5916252136230469,0.6655167937278748,0.6524272561073303,0.6481542587280273,0.6473698616027832,0.6893927454948425,0.6877089142799377,0.6897619962692261,0.691949188709259,0.7130100131034851,0.7194430828094482,0.724924623966217,0.729313850402832,0.6634578704833984,0.6635689735412598,0.654435396194458,0.6424604058265686,0.6352616548538208,0.5547389388084412,0.5091648101806641,0.4821932315826416,0.456829696893692,0.5348813533782959,0.47588855028152466,0.4389350414276123,0.4081060588359833,0.5298271775245667,0.47455722093582153,0.4408036470413208,0.4124525189399719,0.5356422662734985,0.4920988380908966,0.46512556076049805,0.4405862092971802,3.1135294875639374e-07,-0.017054686322808266,-0.02811823971569538,-0.037954892963171005,-0.047753386199474335,-0.017606571316719055,-0.028558703139424324,-0.0375477597117424,-0.044384948909282684,-0.019164951518177986,-0.027727119624614716,-0.03537463769316673,-0.041499752551317215,-0.023146409541368484,-0.03390313684940338,-0.04167693108320236,-0.04717394337058067,-0.02868441306054592,-0.038938820362091064,-0.04304925352334976,-0.045630089938640594
Forward,0.7110702991485596,0.6712141633033752,0.6335003972053528,0.6050992012023926,0.5812411308288574,0.6421063542366028,0.6150205731391907,0.6012894511222839,0.5923961400985718,0.6652884483337402,0.6514936685562134,0.6470041275024414,0.6462950706481934,0.6893543004989624,0.6870242953300476,0.6888841986656189,0.6909336447715759,0.7132174968719482,0.7199400663375854,0.7257204651832581,0.7304895520210266,0.663060188293457,0.6635468602180481,0.6538636684417725,0.6423091292381287,0.6355322599411011,0.5553923845291138,0.5097063779830933,0.482019305229187,0.45629554986953735,0.5351264476776123,0.47633612155914307,0.4390609562397003,0.40828317403793335,0.5297036170959473,0.473624050617218,0.44031858444213867,0.41258758306503296,0.5353500247001648,0.49143579602241516,0.4641890227794647,0.43962669372558594,3.129125332179683e-07,-0.016838105395436287,-0.027684064581990242,-0.037392355501651764,-0.04703386127948761,-0.01688256300985813,-0.02781669795513153,-0.03690001368522644,-0.04376222938299179,-0.018550343811511993,-0.02666320651769638,-0.03403041511774063,-0.040065426379442215,-0.022712787613272667,-0.03277871757745743,-0.040068577975034714,-0.045418038964271545,-0.02851765975356102,-0.03834101930260658,-0.04229555279016495,-0.044826023280620575
